,id,gender,chipTime_16k,city,year,chipTime_21k,chipTime_32k,chipTime_42k,age
2940,4150,Male,1:34:41,Manila,2025,2:46:46,4:39:31,,25-29
2941,4576,Male,1:41:24,Manila,2025,2:27:54,4:39:33,,30-34
2942,2056,Male,1:57:27,Manila,2024,2:43:46,4:39:34,,25-29
2943,4495,Male,1:41:26,Manila,2025,2:29:17,4:39:35,,25-29
2944,8902,Male,2:21:11,Cagayan de Oro,2024,2:48:40,4:39:35,,45-49
2945,6965,Male,2:17:27,Manila,2025,3:08:17,4:39:35,,25-29
2946,7200,Female,2:10:21,Manila,2025,3:18:30,4:39:35,,25-29
2947,4889,Male,1:47:17,Manila,2025,2:16:29,4:39:36,,45-49
2948,5168,Male,1:51:48,Manila,2025,2:34:44,4:39:36,,25-29
2949,6076,Male,2:02:36,Manila,2025,2:32:53,4:39:39,,35-39
2950,1986,Male,1:59:59,Manila,2024,2:50:54,4:39:39,,35-39
2951,1913,Male,2:01:21,Manila,2024,3:16:06,4:39:39,6:21:10,35-39
2952,1749,Male,1:58:30,Manila,2024,2:47:28,4:39:42,,50-54
2953,2262,Male,2:08:46,Manila,2024,2:44:32,4:39:43,,30-34
2954,15232,Female,1:51:03,Cebu,2024,2:37:24,4:39:44,,40-44
2955,6980,Male,2:07:56,Manila,2025,2:48:44,4:39:44,,55-59
2956,5075,Male,1:49:58,Manila,2025,2:39:09,4:39:45,,40-44
2957,6139,Male,2:02:24,Manila,2025,2:40:47,4:39:45,,60-64
2958,2907,Female,2:18:41,Manila,2024,2:52:14,4:39:46,,30-34
2959,5199,Female,1:51:05,Manila,2025,2:37:24,4:39:52,,30-34
2960,6248,Male,1:55:23,Manila,2025,2:43:27,4:39:59,,45-49
2961,1667,Male,1:55:36,Manila,2024,2:44:44,4:39:59,6:33:24,30-34
2962,5273,Male,1:53:53,Manila,2025,2:48:42,4:39:59,,45-49
2963,6047,Female,2:03:51,Manila,2025,2:36:37,4:40:01,,30-34
2964,6202,Male,2:04:49,Manila,2025,2:48:41,4:40:01,,25-29
2965,238,Male,1:27:27,Manila,2024,2:12:14,4:40:02,3:57:57,25-29
2966,1994,Female,2:03:02,Manila,2024,2:54:41,4:40:02,7:34:15,30-34
2967,8506,Male,1:17:48,Cagayan de Oro,2024,1:57:14,4:40:03,5:45:41,35-39
2968,5296,Female,1:53:43,Manila,2025,2:40:18,4:40:03,,30-34
2969,2210,Male,2:04:12,Manila,2024,2:54:21,4:40:04,,30-34
2970,1289,Male,1:47:31,Manila,2024,2:27:56,4:40:05,5:40:03,25-29
2971,1727,Male,1:58:20,Manila,2024,2:37:07,4:40:05,6:31:09,25-29
2972,5803,Male,1:48:45,Manila,2025,2:27:19,4:40:07,,25-29
2973,1085,Male,1:44:17,Manila,2024,2:45:14,4:40:09,5:48:39,30-34
2974,5109,Male,1:41:45,Manila,2025,2:27:41,4:40:12,,30-34
2975,4642,Male,1:44:44,Manila,2025,2:40:11,4:40:14,,30-34
2976,2399,Male,2:07:19,Manila,2024,2:44:44,4:40:15,5:59:03,30-34
2977,2700,Male,2:14:23,Manila,2024,2:46:11,4:40:15,6:17:00,30-34
2978,5269,Male,1:50:36,Manila,2025,2:48:33,4:40:16,,18-24
2979,2974,Female,2:22:57,Manila,2024,3:02:58,4:40:17,,35-39
2980,6499,Male,1:59:30,Manila,2025,2:31:00,4:40:18,,40-44
2981,1539,Male,1:50:50,Manila,2024,2:54:08,4:40:18,,45-49
2982,15545,Female,2:32:21,Cebu,2024,3:32:09,4:40:18,,35-39
2983,2511,Male,2:12:14,Manila,2024,3:23:47,4:40:20,6:46:24,35-39
2984,16061,Female,2:07:08,Davao,2024,2:44:33,4:40:23,,30-34
2985,16134,Male,2:14:03,Davao,2024,2:50:00,4:40:23,,35-39
2986,4578,Male,1:42:43,Manila,2025,2:20:02,4:40:24,,25-29
2987,5513,Male,1:53:03,Manila,2025,2:55:43,4:40:24,,25-29
2988,8791,Female,2:00:32,Cagayan de Oro,2024,2:10:27,4:40:25,,40-44
2989,1147,Female,1:44:30,Manila,2024,2:17:08,4:40:28,5:53:10,25-29
2990,5936,Male,1:59:51,Manila,2025,2:49:03,4:40:28,,35-39
2991,2241,Female,2:06:31,Manila,2024,2:57:25,4:40:28,6:29:30,35-39
2992,1148,Male,1:44:30,Manila,2024,2:17:07,4:40:29,5:53:13,30-34
2993,15320,Female,1:59:31,Cebu,2024,3:12:27,4:40:29,7:00:28,55-59
2994,6414,Male,1:57:52,Manila,2025,2:45:06,4:40:30,,30-34
2995,5622,Male,1:47:07,Manila,2025,2:52:55,4:40:30,,25-29
2996,3291,Male,2:37:25,Manila,2024,2:54:07,4:40:33,7:46:39,25-29
2997,1783,Male,1:59:07,Manila,2024,3:01:06,4:40:34,7:10:54,25-29
2998,6431,Female,1:58:13,Manila,2025,2:36:22,4:40:37,,35-39
2999,5812,Male,1:50:43,Manila,2025,2:36:46,4:40:39,,25-29
3000,2224,Female,2:08:13,Manila,2024,3:04:05,4:40:40,7:24:16,40-44
3001,1534,Male,1:53:45,Manila,2024,2:27:25,4:40:47,,40-44
3002,4959,Female,1:48:12,Manila,2025,2:43:40,4:40:51,,25-29
3003,1968,Female,2:01:23,Manila,2024,2:45:29,4:40:54,6:52:56,40-44
3004,8947,Female,2:35:01,Cagayan de Oro,2024,1:37:52,4:40:57,,25-29
3005,2554,Female,2:15:50,Manila,2024,3:32:06,4:41:01,,40-44
3006,1615,Male,1:52:05,Manila,2024,2:44:58,4:41:02,,30-34
3007,1617,Male,1:52:06,Manila,2024,2:44:56,4:41:04,,25-29
3008,1200,Male,1:45:06,Manila,2024,2:52:28,4:41:04,6:57:06,30-34
3009,15884,Male,1:51:50,Davao,2024,2:51:35,4:41:07,,40-44
3010,7152,Male,2:18:38,Manila,2025,2:59:02,4:41:09,,18-24
3011,15975,Female,1:59:03,Davao,2024,2:49:09,4:41:11,6:52:55,30-34
3012,1536,Male,1:53:39,Manila,2024,3:25:23,4:41:16,5:51:51,40-44
3013,4459,Male,1:41:17,Manila,2025,2:29:12,4:41:18,,40-44
3014,6231,Male,2:04:40,Manila,2025,2:53:03,4:41:20,,65-69
3015,5863,Female,2:01:02,Manila,2025,2:44:13,4:41:21,,40-44
3016,2049,Female,2:03:12,Manila,2024,2:34:17,4:41:22,,35-39
3017,2195,Male,2:04:33,Manila,2024,2:25:31,4:41:24,,18-24
3018,6143,Male,1:54:53,Manila,2025,2:42:56,4:41:25,,30-34
3019,1176,Male,1:47:03,Manila,2024,3:02:21,4:41:25,,40-44
3020,2568,Female,2:16:24,Manila,2024,2:37:19,4:41:27,,18-24
3021,8787,Female,2:01:01,Cagayan de Oro,2024,2:49:16,4:41:27,,50-54
3022,1030,Male,1:46:57,Manila,2024,1:58:52,4:41:29,4:47:36,30-34
3023,2005,Male,1:58:36,Manila,2024,2:54:01,4:41:29,6:35:01,25-29
3024,8376,Male,2:48:41,Manila,2025,2:33:49,4:41:31,,17 an
3025,5791,Female,2:00:10,Manila,2025,3:12:29,4:41:31,,25-29
3026,1494,Male,1:52:52,Manila,2024,2:31:51,4:41:32,,35-39
3027,14958,Male,1:12:59,Cebu,2024,1:50:45,4:41:35,,30-34
3028,4520,Male,1:41:39,Manila,2025,2:19:59,4:41:35,,45-49
3029,15985,Female,2:00:39,Davao,2024,3:16:33,4:41:35,6:21:55,30-34
3030,15420,Male,2:10:09,Cebu,2024,3:18:36,4:41:35,,25-29
3031,5778,Male,2:00:00,Manila,2025,2:53:19,4:41:36,,18-24
3032,14560,Female,1:59:02,Baguio,2024,2:58:15,4:41:36,,25-29
3033,1100,Male,1:43:45,Manila,2024,2:47:38,4:41:48,,25-29
3034,6732,Male,2:10:07,Manila,2025,2:49:33,4:41:48,,30-34
3035,14684,Male,2:12:41,Baguio,2024,3:09:26,4:41:50,,30-34
3036,1942,Male,1:58:31,Manila,2024,3:03:30,4:41:51,6:14:52,35-39
3037,3080,Female,2:26:59,Manila,2024,3:06:12,4:41:51,,45-49
3038,5433,Male,1:43:10,Manila,2025,2:28:44,4:41:53,,30-34
3039,5122,Male,1:41:53,Manila,2025,2:17:52,4:41:56,,35-39
3040,6675,Female,2:11:32,Manila,2025,2:58:41,4:42:06,,40-44
3041,271,Female,1:28:42,Manila,2024,2:32:14,4:42:08,,18-24
3042,495,Male,1:35:31,Manila,2024,2:48:13,4:42:11,6:45:31,35-39
3043,2050,Male,2:03:14,Manila,2024,3:49:26,4:42:11,,35-39
3044,3890,Male,1:26:46,Manila,2025,2:44:49,4:42:14,,18-24
3045,6356,Female,2:06:29,Manila,2025,3:00:09,4:42:18,,35-39
3046,2688,Female,2:17:54,Manila,2024,3:10:52,4:42:19,6:26:47,35-39
3047,6089,Female,2:02:38,Manila,2025,2:45:58,4:42:21,,30-34
3048,5577,Male,1:47:29,Manila,2025,2:31:16,4:42:22,,25-29
3049,6253,Male,2:06:27,Manila,2025,2:58:41,4:42:28,,40-44
3050,15415,Male,2:10:10,Cebu,2024,2:53:22,4:42:29,,25-29
3051,8670,Male,1:44:12,Cagayan de Oro,2024,2:19:09,4:42:32,,50-54
3052,6183,Female,1:54:12,Manila,2025,2:28:26,4:42:32,,30-34
3053,5678,Female,1:55:39,Manila,2025,2:43:07,4:42:33,,30-34
3054,351,Male,1:28:36,Manila,2024,2:06:21,4:42:34,,25-29
3055,830,Male,1:37:55,Manila,2024,2:16:32,4:42:34,6:00:22,30-34
3056,4530,Male,1:41:34,Manila,2025,2:26:53,4:42:35,,45-49
3057,5743,Female,1:58:43,Manila,2025,2:42:41,4:42:35,,30-34
3058,15920,Male,1:55:43,Davao,2024,2:55:41,4:42:38,6:48:53,40-44
3059,5538,Male,1:57:08,Manila,2025,2:42:40,4:42:39,,25-29
3060,16140,Female,2:15:30,Davao,2024,2:58:30,4:42:41,,40-44
3061,15954,Male,1:57:31,Davao,2024,2:44:03,4:42:44,,30-34
3062,2356,Male,2:08:13,Manila,2024,2:50:59,4:42:44,,30-34
3063,6534,Female,1:59:54,Manila,2025,2:31:00,4:42:45,,50-54
3064,1045,Female,1:43:30,Manila,2024,2:33:46,4:42:46,6:27:22,35-39
3065,1048,Male,1:43:33,Manila,2024,2:33:47,4:42:46,6:27:22,45-49
3066,1386,Male,1:48:23,Manila,2024,2:34:28,4:42:47,,30-34
3067,649,Male,1:39:20,Manila,2024,1:43:17,4:42:48,5:35:32,35-39
3068,7009,Female,2:08:13,Manila,2025,2:41:45,4:42:53,,40-44
3069,1516,Male,1:54:13,Manila,2024,2:47:28,4:42:53,,30-34
3070,4380,Male,1:38:30,Manila,2025,2:47:58,4:42:53,,35-39
3071,4374,Male,1:39:12,Manila,2025,2:37:16,4:42:55,,25-29
3072,14084,Male,2:03:12,Iloilo-Bacolod,2024,2:52:46,4:42:55,6:45:39,U
3073,5530,Female,1:56:28,Manila,2025,2:39:03,4:42:56,,25-29
3074,768,Male,1:37:39,Manila,2024,2:51:44,4:42:58,5:49:07,35-39
3075,519,Male,1:35:52,Manila,2024,2:14:23,4:43:03,4:56:03,40-44
3076,7655,Male,2:20:14,Manila,2025,3:27:57,4:43:05,,25-29
3077,2007,Male,2:00:10,Manila,2024,2:46:25,4:43:06,6:40:31,30-34
3078,16114,Female,2:12:13,Davao,2024,2:46:07,4:43:07,,25-29
3079,2059,Male,2:03:26,Manila,2024,2:43:14,4:43:08,7:03:14,30-34
3080,1866,Male,1:57:32,Manila,2024,2:57:59,4:43:12,6:39:26,30-34
3081,5947,Female,1:51:23,Manila,2025,2:29:03,4:43:16,,25-29
3082,5949,Male,1:51:25,Manila,2025,2:29:04,4:43:17,,25-29
3083,1728,Female,1:58:20,Manila,2024,3:08:11,4:43:17,5:35:03,25-29
3084,1322,Male,1:47:02,Manila,2024,2:36:17,4:43:18,6:30:27,30-34
3085,16116,Male,2:12:38,Davao,2024,2:51:10,4:43:24,4:52:16,35-39
3086,3386,Male,2:36:16,Manila,2024,2:51:55,4:43:24,7:38:10,35-39
3087,14517,Female,1:54:59,Baguio,2024,2:32:02,4:43:25,6:51:12,40-44
3088,7208,Male,2:11:27,Manila,2025,2:51:25,4:43:26,,35-39
3089,4998,Male,1:50:12,Manila,2025,2:47:51,4:43:27,,45-49
3090,2613,Female,2:12:16,Manila,2024,2:56:05,4:43:28,6:50:42,35-39
3091,6152,Male,1:54:37,Manila,2025,2:40:19,4:43:29,,18-24
3092,7398,Male,2:15:27,Manila,2025,3:04:50,4:43:35,,30-34
3093,15739,Male,1:38:45,Davao,2024,3:21:38,4:43:37,,30-34
3094,15126,Female,1:41:07,Cebu,2024,2:17:52,4:43:41,,25-29
3095,15740,Male,1:38:48,Davao,2024,3:21:38,4:43:41,,30-34
3096,7093,Male,2:09:24,Manila,2025,2:32:54,4:43:42,,25-29
3097,15127,Male,1:41:03,Cebu,2024,2:19:15,4:43:43,,25-29
3098,4471,Male,1:04:45,Manila,2025,2:32:25,4:43:44,,30-34
3099,2181,Male,2:03:15,Manila,2024,2:44:02,4:43:46,,30-34
3100,1862,Male,1:58:03,Manila,2024,2:43:57,4:43:47,,40-44
3101,2393,Female,2:09:17,Manila,2024,3:00:54,4:43:47,6:30:55,55-59
3102,3212,Male,2:31:33,Manila,2024,2:31:39,4:43:48,,18-24
3103,7275,Female,2:08:28,Manila,2025,2:57:43,4:43:55,,30-34
3104,16187,Male,2:21:22,Davao,2024,3:03:19,4:43:56,7:06:51,35-39
3105,1261,Male,1:42:18,Manila,2024,2:40:11,4:43:59,5:45:49,35-39
3106,1811,Male,1:58:07,Manila,2024,2:48:13,4:44:01,7:16:31,25-29
3107,15487,Female,2:20:52,Cebu,2024,3:15:57,4:44:02,,18-24
3108,7849,Female,1:54:25,Manila,2025,2:53:13,4:44:03,,30-34
3109,1796,Male,1:56:44,Manila,2024,2:29:21,4:44:06,,25-29
3110,889,Female,1:43:43,Manila,2024,3:05:29,4:44:06,,45-49
3111,3582,Male,2:42:09,Manila,2024,4:12:10,4:44:06,,25-29
3112,5532,Female,1:54:44,Manila,2025,2:51:14,4:44:07,,30-34
3113,15819,Male,1:45:07,Davao,2024,2:24:02,4:44:11,,35-39
3114,2103,Female,2:01:38,Manila,2024,2:44:28,4:44:12,5:58:31,25-29
3115,8842,Male,2:07:34,Cagayan de Oro,2024,3:13:24,4:44:15,,30-34
3116,3116,Female,2:29:31,Manila,2024,2:23:43,4:44:17,,30-34
3117,16217,Female,2:25:57,Davao,2024,3:12:22,4:44:18,6:43:58,30-34
3118,1709,Male,1:55:53,Manila,2024,3:26:08,4:44:18,,45-49
3119,16125,Male,2:12:46,Davao,2024,2:50:10,4:44:21,7:25:19,30-34
3120,1409,Male,1:52:56,Manila,2024,2:42:10,4:44:23,6:42:15,40-44
3121,1702,Female,1:57:13,Manila,2024,3:24:20,4:44:27,,50-54
3122,5579,Male,1:53:43,Manila,2025,2:42:32,4:44:28,,30-34
3123,2378,Female,2:06:05,Manila,2024,2:49:37,4:44:30,,30-34
3124,5639,Male,1:57:38,Manila,2025,2:43:17,4:44:31,,45-49
3125,5640,Male,1:57:37,Manila,2025,3:19:53,4:44:31,,40-44
3126,5657,Male,1:47:55,Manila,2025,2:21:14,4:44:34,,25-29
3127,7207,Female,2:10:01,Manila,2025,2:41:21,4:44:39,,30-34
3128,3170,Male,2:32:19,Manila,2024,3:07:51,4:44:39,6:11:46,35-39
3129,16182,Female,2:19:14,Davao,2024,2:54:03,4:44:41,,25-29
3130,14130,Male,2:10:35,Iloilo-Bacolod,2024,2:48:29,4:44:42,,50-54
3131,2165,Female,2:01:54,Manila,2024,2:52:25,4:44:42,,30-34
3132,4992,Male,1:47:19,Manila,2025,2:36:43,4:44:49,,35-39
3133,6426,Female,2:07:30,Manila,2025,2:44:16,4:44:49,,30-34
3134,6220,Female,2:05:37,Manila,2025,2:51:56,4:44:50,,25-29
3135,15170,Male,1:44:20,Cebu,2024,2:48:54,4:44:53,,30-34
3136,2960,Male,2:22:10,Manila,2024,2:49:53,4:44:53,7:48:37,30-34
3137,14645,Female,2:07:46,Baguio,2024,2:56:55,4:44:53,5:54:31,40-44
3138,15111,Male,1:39:49,Cebu,2024,2:53:01,4:44:54,7:16:29,25-29
3139,7382,Male,1:45:17,Manila,2025,2:13:23,4:44:57,,25-29
3140,14537,Female,1:56:24,Baguio,2024,2:25:27,4:44:57,,30-34
3141,1996,Male,1:59:18,Manila,2024,2:51:46,4:44:57,,35-39
3142,1473,Male,1:49:50,Manila,2024,2:43:01,4:44:59,6:45:43,30-34
3143,3482,Male,2:45:19,Manila,2024,3:55:37,4:44:59,,60-64
3144,1420,Male,1:48:32,Manila,2024,2:39:56,4:45:00,6:45:25,25-29
3145,787,Male,1:39:23,Manila,2024,2:27:24,4:45:02,6:57:15,25-29
3146,6323,Male,1:57:11,Manila,2025,2:58:03,4:45:02,,30-34
3147,2014,Female,2:00:54,Manila,2024,2:47:16,4:45:03,,25-29
3148,15280,Male,1:55:04,Cebu,2024,2:43:25,4:45:05,6:29:01,25-29
3149,4970,Male,1:47:47,Manila,2025,2:38:58,4:45:07,,25-29
3150,7187,Male,2:10:05,Manila,2025,2:22:00,4:45:14,,30-34
3151,1775,Female,1:56:42,Manila,2024,3:12:00,4:45:15,,50-54
3152,4934,Male,1:48:12,Manila,2025,2:22:07,4:45:20,,30-34
3153,2507,Male,2:13:53,Manila,2024,3:04:37,4:45:21,6:42:58,50-54
3154,6524,Male,2:07:23,Manila,2025,2:24:53,4:45:22,,25-29
3155,15104,Male,1:39:42,Cebu,2024,2:16:40,4:45:25,,35-39
3156,15457,Female,2:15:57,Cebu,2024,3:09:23,4:45:25,,40-44
3157,7212,Male,2:10:05,Manila,2025,2:28:23,4:45:26,,30-34
3158,3435,Male,2:40:26,Manila,2024,3:11:46,4:45:32,,25-29
3159,15990,Female,2:01:23,Davao,2024,3:08:06,4:45:37,,35-39
3160,1465,Female,1:50:47,Manila,2024,2:53:07,4:45:39,4:46:28,25-29
3161,3248,Female,2:25:10,Manila,2024,3:26:57,4:45:39,,50-54
3162,1076,Female,1:47:59,Manila,2024,2:53:05,4:45:40,6:55:09,50-54
3163,1679,Female,1:56:30,Manila,2024,2:54:11,4:45:42,,45-49
3164,1642,Male,1:55:57,Manila,2024,2:54:10,4:45:43,6:21:03,40-44
3165,5807,Male,2:00:44,Manila,2025,2:29:07,4:45:45,,18-24
3166,8765,Female,1:57:58,Cagayan de Oro,2024,2:47:15,4:45:45,,25-29
3167,2040,Male,2:01:18,Manila,2024,2:43:54,4:45:46,7:12:04,35-39
3168,1791,Female,1:58:53,Manila,2024,3:00:46,4:45:46,,35-39
3169,7426,Female,2:24:14,Manila,2025,2:52:01,4:45:48,,25-29
3170,1819,Male,1:55:35,Manila,2024,2:32:13,4:45:52,,30-34
3171,15480,Female,2:20:12,Cebu,2024,2:59:25,4:45:54,,45-49
3172,7555,Female,2:25:29,Manila,2025,2:38:24,4:45:56,,45-49
3173,2175,Male,1:59:18,Manila,2024,2:41:49,4:46:03,6:26:24,35-39
3174,2681,Male,2:15:24,Manila,2024,2:53:56,4:46:05,,30-34
3175,2682,Female,2:15:25,Manila,2024,2:53:52,4:46:07,,25-29
3176,15129,Male,1:41:52,Cebu,2024,2:32:59,4:46:13,,35-39
3177,15339,Male,2:01:11,Cebu,2024,2:49:23,4:46:16,7:27:21,40-44
3178,6809,Male,2:04:08,Manila,2025,3:24:39,4:46:19,,25-29
3179,15892,Male,1:52:01,Davao,2024,2:28:56,4:46:22,,30-34
3180,5527,Male,1:55:01,Manila,2025,2:42:58,4:46:29,,25-29
3181,4811,Male,1:47:04,Manila,2025,2:28:16,4:46:30,,50-54
3182,5871,Male,1:48:36,Manila,2025,2:32:50,4:46:34,,25-29
3183,15867,Male,1:50:48,Davao,2024,2:36:48,4:46:35,,30-34
3184,7333,Female,2:14:47,Manila,2025,2:49:59,4:46:37,,55-59
3185,5534,Male,1:55:23,Manila,2025,2:41:36,4:46:40,,25-29
3186,16144,Female,2:15:29,Davao,2024,1:43:30,4:46:45,7:33:46,30-34
3187,5681,Male,1:58:27,Manila,2025,2:41:00,4:46:47,,35-39
3188,14107,Female,2:07:17,Iloilo-Bacolod,2024,2:44:58,4:46:47,6:49:44,30-34
3189,2259,Female,2:04:05,Manila,2024,2:57:32,4:46:47,,25-29
3190,6904,Male,2:06:20,Manila,2025,2:48:12,4:46:52,,45-49
3191,1680,Female,1:55:42,Manila,2024,2:47:55,4:46:54,7:16:31,35-39
3192,6168,Male,2:03:20,Manila,2025,2:58:43,4:46:55,,25-29
3193,16031,Female,2:05:59,Davao,2024,2:29:49,4:46:58,,25-29
3194,16017,Male,2:04:32,Davao,2024,2:55:14,4:47:00,,30-34
3195,6059,Male,1:53:43,Manila,2025,2:49:16,4:47:01,,25-29
3196,838,Male,1:42:31,Manila,2024,2:27:41,4:47:04,,45-49
3197,15900,Male,1:53:02,Davao,2024,2:43:32,4:47:08,,35-39
3198,4885,Male,1:46:00,Manila,2025,3:13:36,4:47:10,,25-29
3199,16090,Female,2:09:36,Davao,2024,2:57:26,4:47:11,,25-29
3200,5024,Female,1:49:45,Manila,2025,2:37:05,4:47:13,,30-34
3201,16198,Female,2:23:02,Davao,2024,2:53:13,4:47:13,,40-44
3202,16207,Male,2:24:24,Davao,2024,2:53:14,4:47:14,,40-44
3203,1472,Male,1:53:06,Manila,2024,2:58:06,4:47:14,,30-34
3204,7537,Male,2:17:47,Manila,2025,2:44:11,4:47:15,,30-34
3205,5489,Female,1:55:33,Manila,2025,3:00:10,4:47:15,,30-34
3206,5707,Female,1:56:57,Manila,2025,2:45:33,4:47:17,,25-29
3207,854,Male,1:39:15,Manila,2024,2:39:14,4:47:19,7:33:39,35-39
3208,6906,Female,2:16:17,Manila,2025,2:55:18,4:47:23,,50-54
3209,6641,Male,2:10:37,Manila,2025,3:01:35,4:47:23,,55-59
3210,2070,Male,2:02:45,Manila,2024,2:55:57,4:47:24,,25-29
3211,2230,Male,2:04:50,Manila,2024,2:45:22,4:47:25,,30-34
3212,6148,Female,1:54:19,Manila,2025,2:33:35,4:47:26,,30-34
3213,1231,Male,1:50:36,Manila,2024,2:38:53,4:47:27,,25-29
3214,441,Male,1:33:46,Manila,2024,2:15:49,4:47:28,,30-34
3215,5531,Female,1:53:53,Manila,2025,2:52:41,4:47:30,,30-34
3216,1612,Female,1:54:15,Manila,2024,3:09:00,4:47:30,7:39:26,25-29
3217,14683,Male,2:12:39,Baguio,2024,3:09:04,4:47:32,,35-39
3218,7308,Female,2:12:55,Manila,2025,2:54:46,4:47:34,,25-29
3219,7504,Male,2:24:55,Manila,2025,3:07:55,4:47:35,,55-59
3220,7920,Female,2:21:57,Manila,2025,3:03:21,4:47:37,,30-34
3221,6335,Male,1:56:38,Manila,2025,2:58:52,4:47:39,,25-29
3222,6311,Male,2:06:00,Manila,2025,2:43:54,4:47:40,,50-54
3223,4929,Male,1:45:21,Manila,2025,2:21:25,4:47:41,,30-34
3224,7747,Female,2:21:44,Manila,2025,3:28:02,4:47:44,,25-29
3225,6075,Male,2:04:28,Manila,2025,2:38:16,4:47:45,,25-29
3226,16173,Female,2:19:21,Davao,2024,2:52:42,4:47:48,6:48:42,25-29
3227,5331,Male,1:53:46,Manila,2025,2:39:25,4:47:49,,18-24
3228,16214,Female,2:26:00,Davao,2024,2:58:56,4:47:50,6:44:17,40-44
3229,4720,Male,1:34:59,Manila,2025,2:08:24,4:47:56,,25-29
3230,1530,Female,1:53:15,Manila,2024,3:00:41,4:47:58,,40-44
3231,2662,Male,2:14:24,Manila,2024,3:04:03,4:47:58,6:29:50,35-39
3232,2664,Female,2:14:24,Manila,2024,3:04:04,4:47:59,6:29:50,30-34
3233,7923,Male,2:22:00,Manila,2025,2:43:08,4:48:01,,35-39
3234,5994,Male,1:53:25,Manila,2025,2:45:11,4:48:05,,25-29
3235,3146,Male,2:29:22,Manila,2024,3:21:25,4:48:07,,30-34
3236,5616,Female,1:54:17,Manila,2025,2:30:54,4:48:10,,25-29
3237,5300,Male,1:51:12,Manila,2025,2:30:36,4:48:11,,25-29
3238,2602,Male,2:17:09,Manila,2024,2:53:49,4:48:13,6:39:52,55-59
3239,6266,Male,1:55:21,Manila,2025,2:42:39,4:48:14,,30-34
3240,7559,Female,2:18:01,Manila,2025,2:42:42,4:48:14,,30-34
3241,929,Female,1:43:11,Manila,2024,2:55:27,4:48:15,,45-49
3242,8776,Female,1:58:14,Cagayan de Oro,2024,2:59:37,4:48:17,,35-39
3243,2549,Female,2:13:17,Manila,2024,3:01:18,4:48:17,,45-49
3244,7260,Male,2:11:54,Manila,2025,2:56:30,4:48:21,,30-34
3245,2623,Female,2:12:32,Manila,2024,2:54:36,4:48:22,7:49:10,30-34
3246,5608,Male,1:57:53,Manila,2025,2:28:31,4:48:26,,40-44
3247,1487,Male,1:50:47,Manila,2024,2:39:43,4:48:27,7:14:23,40-44
3248,3342,Female,2:34:31,Manila,2024,3:20:51,4:48:27,7:49:10,30-34
3249,2064,Male,2:04:17,Manila,2024,3:00:10,4:48:28,7:30:39,35-39
3250,1943,Female,1:59:40,Manila,2024,2:57:57,4:48:47,,25-29
3251,8837,Male,2:07:38,Cagayan de Oro,2024,2:39:04,4:48:49,6:57:08,30-34
3252,6102,Male,1:53:08,Manila,2025,2:37:06,4:48:51,,25-29
3253,2749,Female,2:17:44,Manila,2024,2:59:05,4:48:55,6:36:21,25-29
3254,2214,Female,2:08:06,Manila,2024,2:50:38,4:48:57,6:09:40,35-39
3255,2180,Female,2:05:39,Manila,2024,2:43:51,4:49:11,5:22:20,25-29
3256,1156,Male,1:46:01,Manila,2024,2:58:52,4:49:11,,25-29
3257,4662,Male,1:44:13,Manila,2025,2:29:42,4:49:14,,18-24
3258,15870,Male,1:52:27,Davao,2024,2:38:19,4:49:20,,30-34
3259,6594,Female,2:09:59,Manila,2025,3:13:49,4:49:20,,25-29
3260,15949,Male,1:57:17,Davao,2024,2:26:31,4:49:23,,35-39
3261,3057,Male,2:28:36,Manila,2024,3:15:27,4:49:24,,40-44
3262,1736,Male,1:54:55,Manila,2024,2:45:20,4:49:25,5:43:05,40-44
3263,4270,Male,1:33:56,Manila,2025,2:14:01,4:49:27,,25-29
3264,5802,Female,1:59:03,Manila,2025,2:56:21,4:49:27,,25-29
3265,14209,Female,2:22:22,Iloilo-Bacolod,2024,2:46:29,4:49:31,,45-49
3266,7551,Female,2:26:23,Manila,2025,3:11:39,4:49:32,,40-44
3267,6318,Female,1:56:09,Manila,2025,2:42:51,4:49:33,,25-29
3268,6668,Male,2:12:52,Manila,2025,2:45:37,4:49:33,,40-44
3269,6173,Male,2:03:14,Manila,2025,2:49:40,4:49:33,,45-49
3270,2037,Female,2:03:18,Manila,2024,2:52:31,4:49:33,,30-34
3271,6073,Male,1:53:45,Manila,2025,2:27:26,4:49:34,,25-29
3272,5436,Male,1:44:07,Manila,2025,2:35:39,4:49:34,,25-29
3273,5503,Male,1:55:59,Manila,2025,2:42:08,4:49:36,,40-44
3274,7071,Female,2:18:40,Manila,2025,2:54:49,4:49:39,,35-39
3275,8695,Male,1:47:56,Cagayan de Oro,2024,3:02:32,4:49:39,,55-59
3276,4830,Female,1:46:34,Manila,2025,2:54:31,4:49:42,,25-29
3277,843,Male,1:40:45,Manila,2024,2:22:27,4:49:45,,35-39
3278,2760,Male,2:19:16,Manila,2024,3:07:19,4:49:46,7:52:59,45-49
3279,16304,Male,2:49:22,Davao,2024,3:29:17,4:49:50,7:54:09,30-34
3280,14408,Male,1:42:54,Baguio,2024,2:30:14,4:49:52,5:54:48,18-24
3281,5117,Male,1:51:49,Manila,2025,2:48:05,4:49:53,,18-24
3282,1009,Female,1:43:55,Manila,2024,2:21:53,4:50:02,,25-29
